StudentID,Subject,ExamType,Score,MaxScore,Term
S0374,Geography,Unit Test,16,100,Term 3
S0374,Math,Unit Test,94,100,Term 2
S0374,Science,Mid Term,9,100,Term 1
S0375,History,Unit Test,94,100,Term 1
S0375,Math,Mid Term,0,100,Term 3
S0375,Geography,Mid Term,5,100,Term 2
S0375,English,Mid Term,89,100,Term 2
S0375,Science,Final Exam,24,100,Term 2
S0375,English,Final Exam,95,100,Term 3
S0375,Geography,Mid Term,47,100,Term 3
S0375,History,Unit Test,36,100,Term 2
S0375,Math,Mid Term,74,100,Term 1
S0375,Geography,Final Exam,19,100,Term 2
S0375,English,Final Exam,75,100,Term 3
S0375,Math,Mid Term,14,100,Term 2
S0375,English,Unit Test,96,100,Term 1
S0375,Science,Mid Term,34,100,Term 2
S0375,History,Unit Test,91,100,Term 1
S0375,Math,Final Exam,47,100,Term 3
S0375,History,Mid Term,93,100,Term 3
S0375,History,Final Exam,5,100,Term 3
S0375,Geography,Final Exam,68,100,Term 2
S0375,English,Mid Term,27,100,Term 2
S0375,History,Mid Term,100,100,Term 3
S0375,English,Unit Test,41,100,Term 1
S0375,History,Mid Term,50,100,Term 3
S0375,Math,Mid Term,52,100,Term 2
S0375,Math,Final Exam,94,100,Term 1
S0375,English,Final Exam,47,100,Term 3
S0375,English,Mid Term,12,100,Term 2
S0375,History,Final Exam,15,100,Term 3
S0375,Geography,Unit Test,32,100,Term 2
S0375,History,Final Exam,25,100,Term 1
S0376,Math,Unit Test,24,100,Term 2
S0376,English,Unit Test,6,100,Term 2
S0376,Geography,Final Exam,42,100,Term 3
S0376,Geography,Unit Test,51,100,Term 2
S0376,Geography,Mid Term,77,100,Term 3
S0376,History,Final Exam,92,100,Term 3
S0376,English,Unit Test,32,100,Term 1
S0376,Geography,Unit Test,15,100,Term 1
S0376,Geography,Unit Test,13,100,Term 1
S0376,Geography,Unit Test,55,100,Term 1
S0376,Geography,Final Exam,84,100,Term 1
S0376,English,Unit Test,53,100,Term 2
S0376,English,Mid Term,31,100,Term 2
S0376,Geography,Mid Term,71,100,Term 3
S0376,Science,Mid Term,49,100,Term 1
S0376,History,Mid Term,62,100,Term 2
S0376,Geography,Mid Term,10,100,Term 2
S0376,Math,Final Exam,14,100,Term 1
S0376,Geography,Unit Test,89,100,Term 2
S0376,Science,Mid Term,9,100,Term 2
S0376,Science,Unit Test,5,100,Term 2
S0376,Math,Final Exam,57,100,Term 2
S0376,Geography,Final Exam,14,100,Term 1
S0376,History,Final Exam,92,100,Term 2
S0376,Math,Unit Test,71,100,Term 2
S0376,History,Final Exam,81,100,Term 3
S0376,Geography,Unit Test,18,100,Term 1
S0376,English,Final Exam,89,100,Term 1
S0376,Geography,Unit Test,42,100,Term 2
S0376,Math,Mid Term,97,100,Term 3
S0377,English,Mid Term,66,100,Term 3
S0377,English,Final Exam,79,100,Term 3
S0377,Science,Mid Term,51,100,Term 1
S0377,Math,Final Exam,80,100,Term 1
S0377,English,Mid Term,43,100,Term 3
S0377,Geography,Final Exam,5,100,Term 1
S0377,Science,Unit Test,69,100,Term 3
S0377,Geography,Unit Test,21,100,Term 2
S0377,Math,Unit Test,14,100,Term 1
S0377,Science,Unit Test,44,100,Term 2
S0377,Geography,Mid Term,87,100,Term 2
S0377,Science,Mid Term,31,100,Term 1
S0377,Science,Final Exam,73,100,Term 2
S0377,Geography,Unit Test,86,100,Term 3
S0377,English,Unit Test,63,100,Term 2
S0377,History,Final Exam,74,100,Term 3
S0377,English,Final Exam,18,100,Term 1
S0377,Geography,Mid Term,51,100,Term 2
S0377,History,Unit Test,10,100,Term 1
S0377,Geography,Mid Term,48,100,Term 2
S0377,Geography,Mid Term,60,100,Term 1
S0377,History,Unit Test,75,100,Term 2
S0377,English,Final Exam,10,100,Term 3
S0377,Geography,Mid Term,79,100,Term 2
S0377,History,Mid Term,72,100,Term 3
S0377,Math,Final Exam,55,100,Term 1
S0377,Science,Unit Test,49,100,Term 2
S0377,Math,Mid Term,39,100,Term 2
S0377,Math,Mid Term,70,100,Term 1
S0377,Math,Unit Test,75,100,Term 1
S0378,History,Mid Term,45,100,Term 3
S0378,English,Mid Term,79,100,Term 2
S0378,English,Final Exam,4,100,Term 3
S0378,History,Unit Test,79,100,Term 2
S0378,English,Mid Term,42,100,Term 1
S0378,Math,Final Exam,29,100,Term 2
S0378,History,Unit Test,97,100,Term 3
S0378,Geography,Final Exam,53,100,Term 2
S0378,History,Final Exam,55,100,Term 3
S0378,History,Mid Term,11,100,Term 3
S0378,Science,Unit Test,64,100,Term 2
S0378,English,Mid Term,93,100,Term 3
S0378,English,Unit Test,59,100,Term 2
S0378,Science,Mid Term,72,100,Term 1
S0378,Science,Final Exam,89,100,Term 2
S0378,Science,Unit Test,35,100,Term 1
S0378,Math,Final Exam,97,100,Term 1
S0378,Science,Unit Test,6,100,Term 1
S0378,Geography,Unit Test,42,100,Term 3
S0378,Geography,Mid Term,97,100,Term 2
S0378,Geography,Mid Term,52,100,Term 3
S0378,History,Mid Term,83,100,Term 3
S0378,History,Final Exam,99,100,Term 1
S0378,English,Unit Test,19,100,Term 3
S0378,English,Unit Test,67,100,Term 3
S0378,English,Unit Test,36,100,Term 2
S0378,Geography,Unit Test,32,100,Term 3
S0378,Science,Mid Term,51,100,Term 3
S0378,Math,Unit Test,47,100,Term 3
S0378,Geography,Final Exam,19,100,Term 1
S0379,Math,Unit Test,77,100,Term 3
S0379,Geography,Final Exam,91,100,Term 2
S0379,Science,Unit Test,49,100,Term 2
S0379,English,Final Exam,42,100,Term 1
S0379,Geography,Unit Test,65,100,Term 3
S0379,Geography,Unit Test,78,100,Term 1
S0379,Geography,Final Exam,23,100,Term 1
S0379,Science,Final Exam,45,100,Term 2
S0379,Math,Unit Test,7,100,Term 2
S0379,English,Unit Test,23,100,Term 2
S0379,History,Unit Test,9,100,Term 2
S0379,Math,Unit Test,52,100,Term 1
S0379,Science,Final Exam,66,100,Term 3
S0379,English,Unit Test,39,100,Term 3
S0379,Science,Final Exam,37,100,Term 2
S0379,Science,Mid Term,16,100,Term 2
S0379,English,Mid Term,11,100,Term 3
S0379,History,Unit Test,3,100,Term 2
S0379,English,Mid Term,74,100,Term 1
S0379,Geography,Unit Test,27,100,Term 2
S0379,English,Final Exam,80,100,Term 1
S0379,Science,Unit Test,95,100,Term 1
S0379,English,Unit Test,89,100,Term 1
S0379,Science,Mid Term,76,100,Term 1
S0379,Science,Unit Test,9,100,Term 2
S0379,Geography,Mid Term,99,100,Term 2
S0379,Science,Final Exam,10,100,Term 3
S0379,Math,Final Exam,30,100,Term 1
S0379,Math,Unit Test,88,100,Term 1
S0379,Geography,Unit Test,38,100,Term 1
S0380,Math,Mid Term,51,100,Term 3
S0380,English,Unit Test,28,100,Term 2
S0380,English,Unit Test,8,100,Term 3
S0380,Math,Mid Term,18,100,Term 3
S0380,Math,Unit Test,63,100,Term 2
S0380,History,Mid Term,9,100,Term 2
S0380,History,Unit Test,22,100,Term 3
S0380,History,Unit Test,31,100,Term 2
S0380,Geography,Final Exam,41,100,Term 1
S0380,Geography,Final Exam,24,100,Term 3
S0380,Science,Final Exam,56,100,Term 3
S0380,Math,Mid Term,27,100,Term 3
S0380,English,Mid Term,9,100,Term 1
S0380,Math,Final Exam,94,100,Term 2
S0380,History,Final Exam,44,100,Term 3
S0380,History,Unit Test,95,100,Term 2
S0380,English,Unit Test,14,100,Term 1
S0380,Geography,Unit Test,55,100,Term 2
S0380,History,Unit Test,75,100,Term 3
S0380,Science,Mid Term,33,100,Term 1
S0380,Science,Mid Term,98,100,Term 3
S0380,History,Unit Test,50,100,Term 2
S0380,Science,Unit Test,58,100,Term 2
S0380,History,Final Exam,100,100,Term 2
S0380,Science,Mid Term,28,100,Term 3
S0380,Geography,Final Exam,60,100,Term 3
S0380,Science,Final Exam,6,100,Term 1
S0380,Math,Final Exam,83,100,Term 2
S0380,Geography,Unit Test,67,100,Term 3
S0380,Math,Final Exam,36,100,Term 3
S0381,Science,Unit Test,49,100,Term 2
S0381,English,Final Exam,67,100,Term 3
S0381,Math,Mid Term,11,100,Term 3
S0381,Geography,Final Exam,66,100,Term 2
S0381,English,Mid Term,83,100,Term 1
S0381,History,Final Exam,11,100,Term 3
S0381,Geography,Mid Term,74,100,Term 2
S0381,Science,Unit Test,43,100,Term 3
S0381,Math,Unit Test,25,100,Term 3
S0381,History,Mid Term,45,100,Term 2
S0381,Geography,Final Exam,54,100,Term 2
S0381,Math,Unit Test,47,100,Term 3
S0381,English,Unit Test,58,100,Term 1
S0381,History,Mid Term,81,100,Term 2
S0381,History,Mid Term,98,100,Term 1
S0381,English,Unit Test,51,100,Term 1
S0381,English,Mid Term,42,100,Term 1
S0381,English,Mid Term,97,100,Term 2
S0381,History,Mid Term,88,100,Term 1
S0381,History,Unit Test,39,100,Term 1
S0381,Math,Final Exam,73,100,Term 1
S0381,Geography,Final Exam,13,100,Term 3
S0381,English,Final Exam,27,100,Term 2
S0381,Science,Unit Test,45,100,Term 2
S0381,Math,Final Exam,98,100,Term 1
S0381,History,Unit Test,81,100,Term 3
S0381,Science,Unit Test,43,100,Term 3
S0381,Geography,Unit Test,63,100,Term 2
S0381,Science,Unit Test,80,100,Term 1
S0381,Science,Mid Term,23,100,Term 2
S0382,English,Unit Test,16,100,Term 2
S0382,Math,Unit Test,1,100,Term 2
S0382,Math,Mid Term,27,100,Term 3
S0382,Math,Unit Test,75,100,Term 2
S0382,English,Mid Term,80,100,Term 3
S0382,History,Mid Term,41,100,Term 2
S0382,Science,Final Exam,55,100,Term 1
S0382,Geography,Mid Term,90,100,Term 1
S0382,English,Final Exam,23,100,Term 3
S0382,English,Unit Test,82,100,Term 1
S0382,English,Unit Test,40,100,Term 2
S0382,Geography,Final Exam,34,100,Term 3
S0382,English,Mid Term,53,100,Term 2
S0382,History,Final Exam,76,100,Term 1
S0382,History,Final Exam,100,100,Term 3
S0382,Math,Mid Term,59,100,Term 1
S0382,Geography,Unit Test,45,100,Term 2
S0382,Science,Unit Test,51,100,Term 2
S0382,Geography,Unit Test,41,100,Term 2
S0382,Science,Mid Term,34,100,Term 2
S0382,Math,Mid Term,14,100,Term 2
S0382,Math,Unit Test,38,100,Term 1
S0382,Math,Mid Term,86,100,Term 2
S0382,English,Mid Term,43,100,Term 2
S0382,History,Unit Test,0,100,Term 2
S0382,Geography,Final Exam,73,100,Term 3
S0382,Science,Final Exam,21,100,Term 1
S0382,Science,Unit Test,38,100,Term 3
S0382,Science,Final Exam,62,100,Term 3
S0382,English,Mid Term,99,100,Term 2
S0383,Geography,Final Exam,1,100,Term 1
S0383,English,Final Exam,82,100,Term 3
S0383,Science,Mid Term,37,100,Term 3
S0383,Geography,Final Exam,46,100,Term 2
S0383,Geography,Mid Term,11,100,Term 2
S0383,Geography,Unit Test,47,100,Term 2
S0383,Geography,Mid Term,48,100,Term 2
S0383,History,Unit Test,94,100,Term 3
S0383,English,Final Exam,79,100,Term 1
S0383,History,Unit Test,43,100,Term 3
S0383,History,Final Exam,85,100,Term 2
S0383,English,Unit Test,61,100,Term 2
S0383,English,Mid Term,95,100,Term 2
S0383,English,Final Exam,60,100,Term 3
S0383,Geography,Final Exam,35,100,Term 2
S0383,Geography,Unit Test,60,100,Term 2
S0383,English,Mid Term,85,100,Term 3
S0383,Geography,Final Exam,85,100,Term 3
S0383,Math,Final Exam,70,100,Term 1
S0383,English,Final Exam,26,100,Term 1
S0383,Math,Mid Term,49,100,Term 2
S0383,Math,Final Exam,18,100,Term 3
S0383,History,Final Exam,20,100,Term 3
S0383,Science,Final Exam,24,100,Term 1
S0383,History,Final Exam,78,100,Term 1
S0383,History,Unit Test,4,100,Term 2
S0383,Math,Unit Test,87,100,Term 3
S0383,Science,Final Exam,32,100,Term 1
S0383,History,Mid Term,10,100,Term 1
S0383,Math,Mid Term,7,100,Term 1
S0384,Math,Final Exam,73,100,Term 3
S0384,Science,Unit Test,72,100,Term 2
S0384,Science,Mid Term,78,100,Term 2
S0384,Geography,Final Exam,39,100,Term 1
S0384,Math,Final Exam,66,100,Term 1
S0384,Science,Unit Test,89,100,Term 3
S0384,Math,Unit Test,70,100,Term 2
S0384,English,Unit Test,85,100,Term 2
S0384,Science,Unit Test,55,100,Term 1
S0384,Geography,Final Exam,5,100,Term 2
S0384,Geography,Unit Test,59,100,Term 1
S0384,Science,Mid Term,0,100,Term 1
S0384,English,Final Exam,98,100,Term 1
S0384,History,Mid Term,87,100,Term 2
S0384,Geography,Unit Test,35,100,Term 3
S0384,History,Final Exam,8,100,Term 3
S0384,Geography,Mid Term,29,100,Term 1
S0384,Geography,Mid Term,26,100,Term 3
S0384,English,Mid Term,74,100,Term 1
S0384,Geography,Final Exam,16,100,Term 2
S0384,Science,Final Exam,40,100,Term 1
S0384,Geography,Final Exam,69,100,Term 3
S0384,Geography,Mid Term,55,100,Term 1
S0384,English,Final Exam,45,100,Term 3
S0384,Geography,Final Exam,16,100,Term 2
S0384,Science,Mid Term,95,100,Term 3
S0384,Science,Unit Test,64,100,Term 3
S0384,English,Final Exam,34,100,Term 1
S0384,Math,Final Exam,69,100,Term 1
S0384,Science,Mid Term,2,100,Term 2
S0385,Math,Mid Term,88,100,Term 2
S0385,History,Final Exam,10,100,Term 2
S0385,History,Unit Test,8,100,Term 2
S0385,History,Final Exam,9,100,Term 1
S0385,Math,Unit Test,55,100,Term 2
S0385,Math,Mid Term,75,100,Term 2
S0385,English,Final Exam,76,100,Term 3
S0385,Science,Final Exam,27,100,Term 1
S0385,Science,Mid Term,20,100,Term 1
S0385,English,Mid Term,84,100,Term 3
S0385,English,Final Exam,62,100,Term 3
S0385,History,Unit Test,31,100,Term 1
S0385,English,Final Exam,22,100,Term 2
S0385,English,Mid Term,63,100,Term 3
S0385,Geography,Mid Term,13,100,Term 2
S0385,Math,Unit Test,13,100,Term 1
S0385,Math,Final Exam,36,100,Term 2
S0385,Science,Mid Term,86,100,Term 1
S0385,History,Mid Term,56,100,Term 3
S0385,Geography,Mid Term,15,100,Term 1
S0385,Science,Mid Term,96,100,Term 2
S0385,Science,Final Exam,44,100,Term 2
S0385,English,Final Exam,10,100,Term 1
S0385,Science,Final Exam,59,100,Term 3
S0385,Math,Mid Term,8,100,Term 3
S0385,Math,Final Exam,56,100,Term 3
S0385,Math,Mid Term,62,100,Term 3
S0385,English,Final Exam,56,100,Term 1
S0385,Science,Unit Test,90,100,Term 3
S0385,English,Final Exam,46,100,Term 2
S0386,History,Final Exam,69,100,Term 1
S0386,Geography,Unit Test,0,100,Term 3
S0386,History,Mid Term,99,100,Term 1
S0386,English,Unit Test,14,100,Term 2
S0386,History,Unit Test,18,100,Term 2
S0386,English,Unit Test,32,100,Term 1
S0386,History,Final Exam,29,100,Term 1
S0386,Science,Final Exam,60,100,Term 3
S0386,Math,Final Exam,7,100,Term 1
S0386,Math,Final Exam,17,100,Term 3
S0386,English,Unit Test,8,100,Term 2
S0386,History,Mid Term,30,100,Term 1
S0386,English,Mid Term,85,100,Term 1
S0386,Geography,Mid Term,91,100,Term 3
S0386,English,Final Exam,90,100,Term 1
S0386,History,Final Exam,71,100,Term 1
S0386,Math,Mid Term,6,100,Term 2
S0386,Science,Final Exam,68,100,Term 1
S0386,Math,Unit Test,68,100,Term 1
S0386,History,Mid Term,35,100,Term 2
S0386,English,Final Exam,12,100,Term 1
S0386,Math,Final Exam,50,100,Term 2
S0386,Geography,Final Exam,79,100,Term 3
S0386,History,Final Exam,43,100,Term 1
S0386,Geography,Unit Test,43,100,Term 3
S0386,History,Unit Test,12,100,Term 3
S0386,Science,Mid Term,73,100,Term 1
S0386,English,Final Exam,30,100,Term 1
S0386,History,Mid Term,3,100,Term 2
S0386,History,Unit Test,78,100,Term 3
S0387,Math,Unit Test,22,100,Term 1
S0387,Science,Final Exam,51,100,Term 2
S0387,English,Mid Term,23,100,Term 3
S0387,History,Final Exam,42,100,Term 3
S0387,Geography,Mid Term,75,100,Term 2
S0387,History,Mid Term,38,100,Term 3
S0387,Science,Unit Test,82,100,Term 1
S0387,Science,Mid Term,21,100,Term 2
S0387,Math,Final Exam,77,100,Term 2
S0387,English,Mid Term,28,100,Term 3
S0387,Science,Unit Test,25,100,Term 1
S0387,English,Final Exam,55,100,Term 3
S0387,Math,Mid Term,59,100,Term 1
S0387,History,Unit Test,48,100,Term 1
S0387,Geography,Final Exam,30,100,Term 1
S0387,History,Final Exam,21,100,Term 3
S0387,Geography,Unit Test,12,100,Term 3
S0387,Math,Unit Test,9,100,Term 2
S0387,Geography,Final Exam,46,100,Term 3
S0387,Math,Final Exam,41,100,Term 3
S0387,Science,Mid Term,52,100,Term 3
S0387,Geography,Mid Term,30,100,Term 1
S0387,English,Final Exam,58,100,Term 1
S0387,History,Final Exam,61,100,Term 2
S0387,History,Final Exam,71,100,Term 1
S0387,Science,Final Exam,50,100,Term 2
S0387,History,Final Exam,9,100,Term 2
S0387,Science,Mid Term,83,100,Term 3
S0387,Science,Mid Term,60,100,Term 2
S0387,Math,Mid Term,88,100,Term 3
S0388,Science,Final Exam,50,100,Term 1
S0388,Science,Unit Test,14,100,Term 3
S0388,Geography,Mid Term,67,100,Term 3
S0388,Geography,Final Exam,51,100,Term 2
S0388,Science,Unit Test,75,100,Term 1
S0388,History,Final Exam,59,100,Term 1
S0388,English,Mid Term,0,100,Term 2
S0388,English,Mid Term,34,100,Term 2
S0388,History,Unit Test,62,100,Term 3
S0388,Math,Unit Test,97,100,Term 1
S0388,History,Unit Test,97,100,Term 3
S0388,Math,Mid Term,60,100,Term 2
S0388,Science,Unit Test,3,100,Term 1
S0388,English,Final Exam,43,100,Term 1
S0388,Geography,Mid Term,17,100,Term 2
S0388,Math,Unit Test,5,100,Term 3
S0388,Science,Mid Term,96,100,Term 2
S0388,Geography,Unit Test,80,100,Term 1
S0388,Math,Final Exam,68,100,Term 3
S0388,Science,Final Exam,87,100,Term 1
S0388,Geography,Mid Term,58,100,Term 1
S0388,English,Final Exam,42,100,Term 3
S0388,Math,Mid Term,19,100,Term 1
S0388,Science,Mid Term,42,100,Term 1
S0388,History,Mid Term,99,100,Term 2
S0388,Geography,Unit Test,91,100,Term 3
S0388,Math,Mid Term,31,100,Term 1
S0388,Math,Unit Test,81,100,Term 3
S0388,Math,Unit Test,34,100,Term 3
S0388,History,Unit Test,7,100,Term 3
S0389,Geography,Final Exam,11,100,Term 3
S0389,English,Mid Term,43,100,Term 3
S0389,Geography,Mid Term,28,100,Term 1
S0389,English,Unit Test,68,100,Term 3
S0389,Science,Mid Term,57,100,Term 1
S0389,History,Final Exam,81,100,Term 1
S0389,History,Unit Test,66,100,Term 3
S0389,Science,Final Exam,13,100,Term 3
S0389,Science,Unit Test,20,100,Term 1
S0389,Math,Final Exam,54,100,Term 2
S0389,Geography,Unit Test,66,100,Term 3
S0389,Science,Unit Test,96,100,Term 2
S0389,History,Mid Term,18,100,Term 1
S0389,Geography,Mid Term,49,100,Term 3
S0389,English,Unit Test,14,100,Term 1
S0389,History,Mid Term,54,100,Term 2
S0389,English,Final Exam,12,100,Term 3
S0389,Math,Final Exam,98,100,Term 3
S0389,Math,Unit Test,63,100,Term 1
S0389,Geography,Unit Test,62,100,Term 3
S0389,History,Final Exam,1,100,Term 3
S0389,Science,Final Exam,48,100,Term 1
S0389,Geography,Final Exam,92,100,Term 1
S0389,Math,Final Exam,47,100,Term 1
S0389,Math,Mid Term,1,100,Term 3
S0389,History,Unit Test,99,100,Term 3
S0389,Geography,Unit Test,97,100,Term 1
S0389,History,Unit Test,47,100,Term 3
S0389,Math,Unit Test,67,100,Term 1
S0389,History,Mid Term,40,100,Term 3
S0390,Math,Unit Test,86,100,Term 3
S0390,Math,Mid Term,20,100,Term 2
S0390,History,Unit Test,68,100,Term 2
S0390,English,Mid Term,59,100,Term 3
S0390,History,Final Exam,1,100,Term 2
S0390,Math,Final Exam,3,100,Term 1
S0390,History,Unit Test,4,100,Term 2
S0390,History,Mid Term,76,100,Term 1
S0390,History,Unit Test,92,100,Term 3
S0390,Math,Mid Term,64,100,Term 1
S0390,Geography,Mid Term,90,100,Term 2
S0390,History,Unit Test,22,100,Term 2
S0390,History,Final Exam,27,100,Term 3
S0390,History,Final Exam,73,100,Term 1
S0390,History,Final Exam,5,100,Term 2
S0390,English,Final Exam,32,100,Term 2
S0390,Math,Final Exam,59,100,Term 3
S0390,Math,Final Exam,13,100,Term 1
S0390,Science,Unit Test,41,100,Term 2
S0390,Science,Mid Term,20,100,Term 1
S0390,Math,Mid Term,43,100,Term 3
S0390,Science,Unit Test,66,100,Term 1
S0390,History,Mid Term,23,100,Term 3
S0390,Geography,Mid Term,35,100,Term 2
S0390,History,Unit Test,70,100,Term 1
S0390,English,Mid Term,77,100,Term 2
S0390,Geography,Final Exam,51,100,Term 1
S0390,Science,Mid Term,86,100,Term 2
S0390,History,Unit Test,44,100,Term 2
S0390,Math,Final Exam,36,100,Term 1
S0391,Science,Unit Test,77,100,Term 3
S0391,History,Final Exam,23,100,Term 1
S0391,Math,Final Exam,56,100,Term 1
S0391,Science,Mid Term,20,100,Term 3
S0391,History,Final Exam,7,100,Term 1
S0391,Math,Unit Test,22,100,Term 1
S0391,Geography,Final Exam,21,100,Term 3
S0391,Math,Mid Term,60,100,Term 3
S0391,History,Unit Test,22,100,Term 2
S0391,Science,Final Exam,26,100,Term 2
S0391,English,Unit Test,63,100,Term 1
S0391,Math,Final Exam,66,100,Term 1
S0391,Math,Mid Term,44,100,Term 3
S0391,English,Unit Test,61,100,Term 3
S0391,Science,Mid Term,43,100,Term 1
S0391,English,Final Exam,87,100,Term 2
S0391,Math,Unit Test,81,100,Term 1
S0391,Geography,Unit Test,53,100,Term 1
S0391,Geography,Mid Term,93,100,Term 2
S0391,English,Mid Term,51,100,Term 1
S0391,Math,Unit Test,90,100,Term 1
S0391,History,Mid Term,51,100,Term 2
S0391,History,Final Exam,15,100,Term 3
S0391,History,Unit Test,63,100,Term 2
S0391,History,Final Exam,55,100,Term 3
S0391,History,Unit Test,48,100,Term 3
S0391,History,Mid Term,81,100,Term 1
S0391,English,Final Exam,96,100,Term 3
S0391,English,Unit Test,36,100,Term 1
S0391,History,Final Exam,4,100,Term 1
S0392,History,Unit Test,91,100,Term 1
S0392,English,Final Exam,14,100,Term 2
S0392,Science,Mid Term,91,100,Term 3
S0392,History,Mid Term,95,100,Term 1
S0392,Science,Final Exam,0,100,Term 1
S0392,History,Mid Term,22,100,Term 1
S0392,Science,Mid Term,57,100,Term 2
S0392,History,Final Exam,51,100,Term 3
S0392,Science,Final Exam,83,100,Term 1
S0392,Geography,Unit Test,98,100,Term 1
S0392,Math,Unit Test,44,100,Term 2
S0392,History,Final Exam,29,100,Term 2
S0392,Math,Unit Test,7,100,Term 3
S0392,History,Unit Test,42,100,Term 2
S0392,Science,Final Exam,14,100,Term 1
S0392,English,Final Exam,88,100,Term 2
S0392,History,Final Exam,86,100,Term 1
S0392,Geography,Mid Term,24,100,Term 1
S0392,Math,Final Exam,97,100,Term 1
S0392,English,Final Exam,89,100,Term 2
S0392,English,Unit Test,63,100,Term 1
S0392,Geography,Final Exam,46,100,Term 1
S0392,Math,Mid Term,97,100,Term 3
S0392,English,Final Exam,45,100,Term 3
S0392,History,Mid Term,44,100,Term 1
S0392,Math,Unit Test,0,100,Term 2
S0392,Geography,Unit Test,100,100,Term 1
S0392,Geography,Unit Test,51,100,Term 1
S0392,History,Unit Test,75,100,Term 2
S0392,Geography,Mid Term,26,100,Term 3
S0393,Science,Mid Term,34,100,Term 2
S0393,Science,Mid Term,25,100,Term 1
S0393,Geography,Unit Test,94,100,Term 3
S0393,Math,Mid Term,8,100,Term 1
S0393,Science,Mid Term,61,100,Term 3
S0393,Science,Unit Test,61,100,Term 2
S0393,Geography,Final Exam,39,100,Term 2
S0393,English,Unit Test,39,100,Term 2
S0393,Science,Final Exam,5,100,Term 2
S0393,Math,Unit Test,99,100,Term 2
S0393,Math,Final Exam,13,100,Term 1
S0393,English,Mid Term,83,100,Term 1
S0393,Geography,Mid Term,100,100,Term 1
S0393,Geography,Final Exam,94,100,Term 3
S0393,Math,Mid Term,67,100,Term 1
S0393,English,Unit Test,84,100,Term 3
S0393,Math,Unit Test,77,100,Term 2
S0393,English,Mid Term,46,100,Term 3
S0393,Geography,Mid Term,7,100,Term 2
S0393,Science,Mid Term,99,100,Term 1
S0393,English,Mid Term,19,100,Term 1
S0393,Math,Mid Term,99,100,Term 2
S0393,Geography,Unit Test,64,100,Term 1
S0393,English,Mid Term,68,100,Term 2
S0393,Science,Mid Term,9,100,Term 2
S0393,Math,Unit Test,57,100,Term 3
S0393,Geography,Mid Term,62,100,Term 1
S0393,Science,Unit Test,21,100,Term 1
S0393,Science,Unit Test,86,100,Term 2
S0393,History,Mid Term,29,100,Term 2
S0394,English,Unit Test,40,100,Term 1
S0394,English,Unit Test,60,100,Term 3
S0394,Math,Unit Test,60,100,Term 2
S0394,Geography,Mid Term,76,100,Term 3
S0394,Math,Unit Test,16,100,Term 1
S0394,History,Mid Term,44,100,Term 3
S0394,Geography,Final Exam,22,100,Term 3
S0394,History,Final Exam,42,100,Term 2
S0394,English,Mid Term,77,100,Term 3
S0394,English,Final Exam,62,100,Term 1
S0394,History,Final Exam,66,100,Term 1
S0394,Geography,Final Exam,23,100,Term 3
S0394,English,Unit Test,90,100,Term 2
S0394,Math,Mid Term,34,100,Term 1
S0394,Geography,Unit Test,93,100,Term 2
S0394,Math,Mid Term,81,100,Term 1
S0394,History,Mid Term,94,100,Term 2
S0394,Math,Final Exam,3,100,Term 3
S0394,Science,Unit Test,56,100,Term 1
S0394,Math,Mid Term,100,100,Term 3
S0394,English,Unit Test,28,100,Term 2
S0394,History,Final Exam,98,100,Term 3
S0394,History,Mid Term,54,100,Term 2
S0394,English,Mid Term,52,100,Term 2
S0394,History,Final Exam,67,100,Term 3
S0394,English,Final Exam,89,100,Term 2
S0394,English,Final Exam,56,100,Term 3
S0394,English,Final Exam,42,100,Term 2
S0394,Geography,Mid Term,2,100,Term 3
S0394,Math,Unit Test,87,100,Term 3
S0395,English,Final Exam,27,100,Term 1
S0395,Geography,Mid Term,75,100,Term 3
S0395,Math,Final Exam,95,100,Term 2
S0395,English,Final Exam,96,100,Term 1
S0395,Science,Mid Term,70,100,Term 2
S0395,Science,Mid Term,49,100,Term 3
S0395,History,Unit Test,85,100,Term 2
S0395,Geography,Unit Test,6,100,Term 2
S0395,Math,Mid Term,71,100,Term 3
S0395,English,Final Exam,6,100,Term 1
S0395,Science,Final Exam,26,100,Term 3
S0395,History,Unit Test,87,100,Term 2
S0395,Geography,Unit Test,31,100,Term 3
S0395,Geography,Mid Term,0,100,Term 1
S0395,English,Final Exam,85,100,Term 2
S0395,Geography,Unit Test,0,100,Term 2
S0395,Math,Final Exam,11,100,Term 1
S0395,Geography,Final Exam,33,100,Term 2
S0395,Math,Final Exam,15,100,Term 3
S0395,Geography,Final Exam,47,100,Term 2
S0395,English,Final Exam,34,100,Term 2
S0395,Science,Mid Term,89,100,Term 2
S0395,Math,Final Exam,96,100,Term 2
S0395,Science,Final Exam,36,100,Term 3
S0395,Science,Final Exam,27,100,Term 1
S0395,Science,Mid Term,34,100,Term 1
S0395,Geography,Mid Term,92,100,Term 3
S0395,History,Final Exam,48,100,Term 1
S0395,History,Mid Term,89,100,Term 3
S0395,Science,Unit Test,73,100,Term 3
S0396,English,Final Exam,19,100,Term 2
S0396,Geography,Final Exam,91,100,Term 2
S0396,Math,Final Exam,56,100,Term 1
S0396,Geography,Mid Term,34,100,Term 2
S0396,Geography,Mid Term,29,100,Term 1
S0396,Geography,Final Exam,1,100,Term 1
S0396,Science,Unit Test,93,100,Term 2
